"gene","cluster_1","cluster_2","cluster_3","cluster_4"
"mtch1",0.506979471593666,0.287173722801336,0.572518962145111,0.588010749182186
"fgd2",0.0185660972491764,0.0191831521700922,0.173706935777479,0.461050328566645
"gm26885",0,0.000625091703505833,0.0028015525725064,0.00213400190114087
"pim1",0.637154972706541,0.957141025650339,1.36417910897678,0.580055534964288
"tbc1d22b",0.112502005736468,0.10675601603877,0.0308684145052742,0.0923564321794612
"rnf8",0.0776258342231661,0.0710052331333429,0.110241114803003,0.0754626131782701
"gm28043",0.00501387705141929,0.000967193063340123,0,0
"cmtr1",0.00966814489195674,0.0174750603914074,0.0843135645672056,0.0176239053453518
"ccdc167",0.111925842599941,0.087887810544213,0.0528612444155802,0.155885346907951
"mdga1",0.000871516307074616,0.000233126554917457,0.00486641431761126,0.0156153511418082
"zfand3",0.18168354420961,0.199983858430768,0.435769422249704,0.137380591502619
"btbd9",0.0937340874470605,0.130959914498452,0.130734461909407,0.113470647228928
"glo1",0.337853025602003,0.31395546216972,0.109588036755485,0.248408818908241
"x1700097n02rik",0.199483988756607,0.0495287719883021,0.00868558730649129,0.090737181628739
"dnah8",0.0261454927241884,0.027118482008234,0.000837815916073723,0.0101867282248738
"abcg1",0.0388232117169546,0.0560682616413119,0.187812480826231,0.0179440882351773
"tff1",0.0284063273113193,0.000564163386085443,0.0120143741084129,0
"ubash3a",0.267743395333395,0.0477063486865299,0.0230915628251516,0.00774296241708482
"rsph1",0.0185161545703204,0.00571132499556093,0,0
"slc37a1",0.0458953181662738,0.0243123129835877,0.0126957637341026,0.0443914814620989
"wdr4",0.0697725028730908,0.0429620339939361,0.0141573171895156,0.048334617667303
"ndufv3",1.24892599455578,0.983116478424569,0.644605821232758,1.07598204507507
"pknox1",0.0805358006350944,0.0795117866036055,0.0507236081905518,0.117157231464895
"u2af1",0.723231197310696,0.647258734871006,0.659053714788963,0.964816396930714
"cryaa",0,0.00155410903530326,0.0790941327218484,0
"sik1",0.0441112820935968,0.0597842402308231,0.0151650956982297,0.164145212130761
"hsf2bp",0,0,0,0
"rrp1b",0.149563697042407,0.105518410703682,0.023357435665066,0.0366139327014285
"brd4",0.335404722806534,0.322463938402657,0.314640392103259,0.39516244139769
"gm26549",0.000655351052476709,0.00426013228836613,0.010050852847847,0
"akap8",0.169582908105463,0.173245465753294,0.129807181730781,0.2055955878898
"akap8l",0.11650483960882,0.158704549571679,0.0568235138513479,0.200503490914899
"wiz",0.0740656679918244,0.0479482750032493,0.0571466167928371,0.0377512030658255
"rasal3",0.459599763439737,0.330850333510581,0.0451048851942203,0.216982386128315
"pglyrp2",0.243761441399652,0.222129723193707,0.0267363252630053,0.0160558750027498
"cyp4f16",0.00979689466880452,0.07465942738455,0.0161641106406952,0.152063753098889
"zfp871",0.148629924172411,0.134490007776243,0.100847629538591,0.159356847649715
"zfp799",0.0111213689927795,0.0109177782608869,0.0202683356420536,0.00721041269602721
"zfp870",0.00743268614174298,0.0163144994640303,0.0141542460812682,0.00967429481604141
"cyp4f13",0.0296816443060645,0.0677396412273531,0.0539946942153145,0.0888396830704251
"zfp472",0.0537220937146603,0.0626319218834216,0.0336926270746028,0.0640270854122931
"zfp952",0.0251988969016253,0.0361382365595802,0.0283984312396519,0.0685359689379038
"zfp763",0.0146544976231432,0.009917652836286,0.00294233854346325,0.00501922732306089
"zfp563",0.00892567038016502,0.00455462751972254,0.00545749307766299,0.0119931257298591
"zfp955a",0.0105442017805411,0.0120025602043149,0.000661995819028547,0
"zfp955b",0.00131502596042334,0.00383067853391205,0.0069324571927587,0.00528840069703849
"zfp81",0.0158806849626849,0.026143141553879,0.00645869321743016,0.0308323652336896
"zfp101",0.0202646877723167,0.038016360464581,0.0118425488375478,0.0189207139972297
"adamts10",0.104768461406771,0.103593023806066,0.0122239607616897,0.0423395066535573
"myo1f",0.408793340549323,0.356447382071761,0.0642573170669043,0.100009263074264
"zfp414",0.134340462821797,0.0848437740018172,0.0739875512722453,0.0927994308643219
"pram1",0,0,0.00196618117175348,0.00654004048842184
"hnrnpm",0.770454495792266,0.642397204493608,0.565676419168982,0.745803247741773
"march2",0.567844050023773,0.401964221542991,0.350290134763233,0.298991752465132
"rab11b",0.569141145903105,0.55949219879299,0.604063200823481,0.560968638900219
"angptl4",0.0525722052617782,0.0295832588201891,0.00334182314543574,0.00159831373304422
"kank3",0.0102503462740098,0.0179618697893904,0.026397425898815,0.0128836970123701
"rps28",3.00705260428604,2.85561581382124,2.7163580223033,2.97283286055794
"ndufa7",1.2384422022076,1.11425776419515,1.13488145550007,1.24873021087323
"cd320",0.0667352228828815,0.0638464187418385,0.0202144803924386,0.0477429546942058
"kifc1",0.0087957906207598,0.00720164614316048,0.00734233596284338,0.00323190779263639
"platr17",0.0298338600545035,0.00844874007699708,0.0293415105443111,0.0755149018225303
"bc051226",0.0353077546934356,0.0334597058966341,0.0232042495400221,0.0538539864619331
"daxx",0.224638019442743,0.176231858417022,0.208439989606355,0.2616726610656
"tapbp",0.938108069394525,0.978593570181396,1.38404341267964,1.51361850565487
"zbtb22",0.0632637991524375,0.0601301630353883,0.0755815531996739,0.064669098325312
"gm19412",0.0125536530520449,0.0248572202491592,0.010662870936965,0.0095595800243035
"rgl2",0.0841377484179023,0.0906999196262731,0.0556724118245101,0.104699414894987
"pfdn6",0.517817137585206,0.596440487080535,0.383186631886571,0.610356782735985
"wdr46",0.108330047413731,0.095940530193468,0.0373499251575835,0.123731686004664
"b3galt4",0.099466863729857,0.0661539857920675,0.031647355670346,0.0990511907220784
"rps18",4.1271204893676,4.04885046436087,3.32313521541712,3.74625042407579
"vps52",0.125336944256551,0.0813033376017701,0.0840329974092232,0.128972501400939
"h2.k1",3.23583911659394,3.47771321908694,3.22737788455051,3.20201222381183
"ring1",0.14688705209,0.130345317154947,0.122296821157898,0.180845770359323
"h2.ke6",0.246438825899117,0.338037331677718,0.0969441142403791,0.457728333911919
"slc39a7",0.216294238887076,0.213421189290679,0.106106759535322,0.404196746759215
"rxrb",0.113226440678704,0.107543382450258,0.0978794114601843,0.147890325577633
"col11a2",0.00106775120709799,0.00312236050939496,0,0
"h2.oa",0.0883765645112211,0.0698992024468281,0.259540357168686,0.735078521707702
"brd2",0.352344202178227,0.322877093515052,0.511852360401336,0.530026594946664
"h2.dma",0.291613913592654,0.418818473280886,0.897283269432649,1.96283295595714
"h2.dmb2",0.0214447301665296,0.0326017584847366,0.440907760380441,0.256835840541229
"h2.dmb1",0.105136576648135,0.205630689112,0.411204296916623,1.30691410586705
"psmb9",1.54035466701426,1.14045185258832,1.94960324869766,1.55696595498667
"tap1",1.0452814577412,0.627750293449612,1.17777218758716,0.847651654711013
"psmb8",2.43274200909085,2.14707193629449,2.93121967753235,2.5289176258817
"gm20496",0,0,0,0
"tap2",0.831847060274447,0.53148028567148,0.76858045025832,0.597085555783141
"h2.ob",0.0174094710107971,0.0274851484994602,0.165237205425905,0.0398359893772265
"gm20506",0,0.000985193825218352,0.00509979802707956,0.00410809761764042
"h2.ab1",0.603219745494408,0.84413317870693,2.04194015100132,2.48647959951202
"h2.aa",0.50086222318443,0.651642019927269,3.2733263672357,2.74030813093284
"gm20513",0.000652066140069022,0.000720070757424066,0.0130652646059238,0.00701615299623927
"h2.eb1",0.389252806577694,0.489037735960218,2.71039620325895,1.94799595908653
"h2.eb2",0,0.00249956215438705,0.191310419718454,0.0143165341518751
"btnl2",0,0.00101721709435453,0,0
"bc051142",0,0.000454080928361461,0,0.00482532230468162
"notch4",0,0.00179245629013478,0.00169284522349629,0.00384262357611231
"gpsm3",1.16901758594222,1.24314619170537,0.743352185448481,1.01955938835516
"pbx2",0.0522146204601169,0.0540934230592214,0.0609889557105888,0.0740624480278879
"ager",0,0.0025880132202093,0.00527189437046465,0.0022057451751339
"rnf5",0.215769781871312,0.219008320793796,0.249899186984764,0.411588253401751
"agpat1",0.0559285583473373,0.0260779642250313,0.0983729481177904,0.066953114826823
"egfl8",0.0082136417749113,0.00610606535905972,0.00823380917729983,0.0025552085262253
"ppt2",0.14768296814298,0.166230948787874,0.037371480174837,0.248642879957571
"prrt1",0.0202907893273565,0.0515679053338452,0.00152796823562745,0.0847009645555452
"fkbpl",0.0493248694011653,0.0453899044762774,0.0416580021804155,0.0715224416886122
"atf6b",0.17346199517511,0.1603053382703,0.136824794892106,0.564835356997916
"c4b",0,0.0062920420196568,0.00232922211952807,0
"stk19",0.216398623972766,0.193513340382329,0.31545450166291,0.254460899242348
"dxo",0.0849976857719775,0.0901469763253378,0.160913508751479,0.105893321875705
"skiv2l",0.112211712294626,0.109539831269107,0.0903546764976967,0.150075804654358
"nelfe",0.17517253935206,0.16791537218882,0.290016050840952,0.225562866808165
"cfb",0,0.00712719998719563,0.021030808115554,0.00603362290986332
"c2",0.000654762657232032,0.000947813661773543,0.00156400010785952,0.00235749059591085
"zbtb12",0.0199639254004937,0.0109905185271616,0.0206230811292086,0.0092838474218094
"ehmt2",0.17656677252234,0.109026364171314,0.208839961559229,0.135887055216368
"neu1",0.14555861843439,0.138471277679229,0.125484513634661,0.121891583693183
"hspa1b",0.0358535661050918,0.0129633233270959,0.023202737042527,0.0116378360617799
"hspa1a",0.102210899351356,0.0529735700836685,0.318586945793814,0.0733938134671234
"hspa1l",0,0.000176567017836899,0.00520718234657297,0
"gm10501",0.000872595768310499,0,0,0.00237133255458379
"lsm2",0.344648136811336,0.330365985118472,0.201174076206344,0.228130416525634
"vars",0.256290861629948,0.311247940269043,0.0625274968086231,0.504620447919211
"sapcd1",0,0.00777658067125539,0,0.0322288895347786
"msh5",0.0200460723246951,0.0188616915042802,0.00336269897025737,0.122593335044694
"clic1",2.29058246092651,2.35966158298771,1.46630627406725,1.90754412652128
"ddah2",0.0261054032787647,0.0150095959780555,0.0392995033182055,0.0193976452481326
"abhd16a",0.171342872861905,0.173129351727961,0.214886558153075,0.361812002777141
"ly6g5b",0.0365887896891758,0.00603236029454784,0.00202710376041617,0.0545390649765329
"csnk2b",1.20205555358078,0.846094641070725,0.80270062728139,0.97541275860181
"gpank1",0.189846603903139,0.229425809672325,0.247273311560897,0.238585396617415
"gm20522",0.00912228312547863,0.00378545376090154,0.00855060166528011,0.0161383243965985
"d17h6s53e",0.0311207660998997,0.0251658514006784,0.0291419663809368,0.0414628162941284
"bag6",0.233952500540679,0.15067903135248,0.154747557430887,0.201451998720401
"prrc2a",0.215690714330019,0.178166218349782,0.179430892263535,0.181980286893203
"aif1",0.0944017402730676,0.165939063205075,0.582623939056216,0.268396404977888
"lst1",0.114276458831317,0.132071076280799,0.337941041590833,0.128686633302729
"ltb",1.93583432613816,1.47250102897513,0.199120473216634,0.246873325089056
"tnf",0.0921575638306253,0.0320024531804433,0.0227573008645486,0.129343825618867
"lta",0.0529321981458127,0.0321724906444153,0.00750768712823525,0.020463295697608
"nfkbil1",0.292448585458997,0.149217723084495,0.135004491043518,0.202201742163043
"gm16181",0.00713774313660023,0.000731068549405975,0,0.00421037016828099
"atp6v1g2",0.0269975148520549,0.0211695870894447,0.00247680398044318,0.0313188236895191
"ddx39b",0.728016578929323,0.640476984248247,0.381820579723033,0.791258673845921
"h2.d1",3.44843164207148,3.79288494787653,3.66985944849737,3.5936894022916
"h2.q2",0.00501718322904837,0.00591975898599172,0.00152378677614883,0.0020561277903514
"gm11131",0.0406934140469408,0.0291440316651591,0.0358247352920284,0.0212429217854695
"h2.q4",0.559307800246754,0.841995852334415,0.920964274419815,0.82409175858769
"h2.q6",0.708435438638503,1.11559008278175,1.42435777238156,0.569547365113889
"h2.q7",2.08520213746438,2.35041323725133,1.94626433136583,2.01056585809216
"h2.q10",0.0843617145738936,0.0663176371673276,0.0565214247055888,0.0140137974390564
"pou5f1",0.002665562458351,0.0031746219443001,0.0173146181879245,0.00711451550446369
"tcf19",0.0769199698402725,0.0312416095378256,0.0170014892282478,0.0382841669756251
"cchcr1",0.0447263040959887,0.0224903537272464,0.019741926691658,0.0231073598708499
"vars2",0.0190750686207795,0.0199656390047696,0.0116674025592622,0.0279274101455885
"gtf2h4",0.111425266811225,0.101193495676139,0.0442925202158238,0.152283201607518
"ddr1",0.0137883572505737,0.00217994324686146,0.0236848900931397,0.434759495907142
"ier3",0.122812321000659,0.0628618242551138,0.139200450839514,0.0591019758992225
"flot1",0.270178938048859,0.251045144488478,0.259021225408704,0.286723295923212
"tubb5",1.10774170339234,0.938921119763297,1.91899156017329,1.14887526836363
"mdc1",0.0213713808137655,0.0366531161042425,0.014743236934552,0.0291979636051153
"ppp1r18os",0.00144002984107614,0.000368762270120315,0,0.0082090548902811
"nrm",0.199000306370617,0.105907790645689,0.112102089049581,0.208149373321567
"ppp1r18",0.99947458264208,0.737749173408149,0.355402872835193,0.621041055906098
"dhx16",0.163600376870109,0.0990675830142099,0.0909520877825912,0.16604679437949
"x2310061i04rik",0.126442221504055,0.095813792546148,0.0871792385109288,0.104221769694494
"gm16279",0.00254007754607333,0.00195547200127542,0,0.00209292794490554
"atat1",0.0296714690956236,0.0443510112944985,0.0597129484694386,0.0528335064974284
"mrps18b",0.248229447034372,0.164145667524744,0.0977512102835355,0.227835070590425
"ppp1r10",0.118350934194164,0.156827628916175,0.260451798609173,0.24162741727109
"abcf1",0.507066171368974,0.364861487409333,0.260009507912979,0.642797690049416
"prr3",0.0477250466141032,0.057208718637018,0.0382118119671971,0.0666938824139079
"gnl1",0.158803904049958,0.123358472747446,0.15966421114937,0.158359594500705
"a930015d03rik",0.00747105276542611,0.0129372175909939,0.0127107569101784,0.00233275605026861
"h2.t24",0.0147085810146459,0.0138571449334452,0.00923293788127279,0.0448939479482595
"h2.t23",1.158538411416,0.876959442112526,1.03191745009993,1.77806816159899
"h2.t22",1.21216972723896,0.994881419990328,0.885576059066177,1.28033814261975
"gm11127",0,0,0.00185017586351739,0
"gm19684",0.00472787090065116,0.00149011074146739,0.011154249684281,0.0171194720543913
"gm20478",0,0,0.00195014563628688,0.0066626646555005
"rpp21",0.525112311223887,0.52573355316302,0.205962467620776,0.384179473864676
"trim39",0.0338505955327858,0.0380766071782855,0.0107272316842813,0.0533306533375027
"trim26",0.249243928023321,0.266608377977673,0.175459049429489,0.310102311610037
"ppp1r11",0.691489773752319,0.634235173701298,0.632578306960671,0.917301112093564
"znrd1",0.469466095105673,0.429371194068495,0.180380082340693,0.467671634648404
"znrd1as",0.0422643661773176,0.0207981532471984,0.0128785438376452,0.0306579427105805
"gabbr1",0.056563171466099,0.0574520256037426,0.018724336860332,0.0134984494712064
"ubd",0,0.00116701062835265,0.0350908845092035,0
"h2.m3",0.398823841370777,0.292384091258789,0.425672914965563,0.73982819480002
"h2.m2",0,0,0.108283760741215,0
"gm26917",0.194406861198199,0.252115508186422,0.31886388837728,0.216255143230078
"gm42418",0.551255993091479,0.610168661525425,0.998608546335681,0.455614589471957
"ay036118",0.0609923184502162,0.126182474094105,0.1709402053097,0.052132181644912
"x9130008f23rik",0.0101067133666869,0.00546644849874113,0.0496024242851763,0
"cenpq",0.146949565109396,0.199663529252356,0.0574034517690854,0.16400469862342
"mut",0.0763493009298187,0.0463310378237689,0.0185840044073585,0.0952013152866588
"cd2ap",0.0462437496702826,0.0633531182037571,0.244361553416283,0.424709545012599
"tnfrsf21",0.0156212570904913,0.0165785878759396,0.0113938418060686,0.013459301360351
"ankrd66",0.000684239919821769,0,0.00336806357435065,0
"pla2g7",0.0149711137838569,0.0230657516059625,0.0597381941212144,0.0286351746628636
"slc25a27",0,0.00375849807571711,0,0
"cyp39a1",0.00258894108505523,0.00131139286663797,0,0.00147466488241141
"enpp5",0.0107896844101044,0.0404885135066903,0.000683299020023424,0.038213207675646
"enpp4",0.0251199755381651,0.128637412469958,0.0118157179505031,0.1486323925978
"clic5",0.00401345548645769,0.00304800647063097,0.00270490811067707,0
"runx2",0.227337035029588,0.136604324964413,0.0833026861872718,1.08348212085916
"runx2os2",0,0,0.00186945644838648,0
"runx2os1",0.0952445871485595,0.0453753861920215,0.0412324672873187,0.144215940616126
"supt3",0.130030624444378,0.0524102964053724,0.0348379365862812,0.151497444653511
"cdc5l",0.437591679857611,0.386439027466037,0.39488562774902,0.502364126629131
"b230354k17rik",0.0275917430718283,0.0131447130076353,0.0369408411529986,0.0176698416412622
"spats1",0.00899726642407516,0.00079635610478902,0.00483755185927632,0
"aars2",0.0282160041126719,0.00960527599949957,0.0237421317264526,0.0196086735436525
"nfkbie",0.141760429628306,0.186644653093532,0.547417677805301,0.293486645574191
"slc35b2",0.185667242000358,0.160758584593533,0.131196407167528,0.160664454611003
"hsp90ab1",2.62577364829958,2.20643018594325,2.67040633499683,2.47706928500808
"slc29a1",0.168984270855611,0.0911979960827272,0.0297869016918447,0.351665875717228
"tmem63b",0.0133068841128211,0.0184698241942963,0.163458431221564,0.0236597561448214
"mrpl14",0.497308738194069,0.412544797481744,1.29459719992116,0.616425364404882
"x1600014c23rik",0,0.00500981481335957,0,0
"vegfa",0.00717389149521041,0.0569332807867994,0.0163012281956511,0.0257157757770274
"mrps18a",0.407971368355453,0.271044731194186,0.257925701704321,0.489922550012932
"rsph9",0.00702176474140376,0.00377921278519418,0.00338932775842854,0
"mad2l1bp",0.224826144616216,0.169809011887611,0.120167840637453,0.150841727505258
"gtpbp2",0.408363994664906,0.377160415931365,0.48570213429168,0.519790203789167
"polh",0.00375372427016804,0.00196796177268445,0.00242470303913176,0
"xpo5",0.0169043704695089,0.00694858078310205,0.0015389521782663,0.0113701134614714
"polr1c",0.324222793209743,0.277441926034718,0.250561376413009,0.303191830334031
"yipf3",0.584175736796659,0.469200571081475,0.341308449423296,0.521488276179163
"lrrc73",0.0115514538762505,0.0035474211210279,0.00245807733561913,0.001384241120803
"tjap1",0.07783626161148,0.0619335774355813,0.0757308712133209,0.0437175243118981
"abcc10",0.00557213649620753,0.0125231912345767,0.00227303663590843,0.00922519877548695
"zfp318",0.029211870945935,0.0381129430630729,0.0626296195062285,0.015494240144867
"gm5093",0.0373454685419403,0.0274290415600127,0.0199367417189782,0.0240896345069654
"dnph1",0.0108522901940897,0.000616279861137512,0.00345449956099931,0.00125606918393676
"cul9",0.00797532680328043,0.0257726585936719,0.0247874971877703,0.0544185885091963
"srf",0.0950380281964992,0.0694656325147199,0.102413168808153,0.0691767497766728
"klc4",0.0578786797379195,0.0519317952400249,0.032955223431807,0.0372606806692958
"mrpl2",0.172932253749141,0.170576493952461,0.0915618125186485,0.279037565452881
"cul7",0.00481244401592635,0.00501863402121236,0.0122536914669132,0.0241523967012454
"rrp36",0.124610273196857,0.149962551691978,0.145807231565229,0.136185355912672
"klhdc3",0.0920728167260906,0.0784741004791385,0.08718319653979,0.0935405956400458
"mea1",0.461133387726068,0.383405251934446,0.46355053389527,0.290697904461246
"ppp2r5d",0.0774585383556979,0.0359679417728131,0.0645276000729623,0.0672221952143909
"pex6",0.047259926760124,0.0619928454284096,0.0570730122382586,0.0833293446254734
"gnmt",0,0,0.00182627538648191,0.00732976323435349
"cnpy3",0.0953262720521769,0.129304843402055,0.378140632541879,0.652275567654961
"ptcra",0.00297288048170242,0.00384384642768877,0,0.130398817258452
"x2310039h08rik",0.177646820807843,0.172334251852351,0.100511827590525,0.523396282281309
"rpl7l1",0.330131944418325,0.311074047552079,0.286861247188625,0.368108013110856
"gltscr1l",0.0543231212652259,0.0494407779313172,0.0398770418601192,0.0808377585774269
"a330017a19rik",0.0468315943405287,0.064859658438196,0.0210605609364817,0.0931734185318846
"tbcc",0.214388612100991,0.138069741228431,0.211211659018757,0.260185881891012
"ubr2",0.173492190855992,0.171673675195538,0.108918279004145,0.161637899577967
"mrps10",0.183343080916251,0.155939461977236,0.108993273306665,0.18724811924833
"guca1b",0.00261042967646658,0.00161234637029032,0,0
"guca1a",0.00771449361607376,0.016961103497435,0.0975088044280619,0.0206285488738531
"taf8",0.073192556592726,0.06236239746872,0.033761623764569,0.0691822012580233
"ccnd3",0.808294923788897,0.995903704362279,0.643798431965866,0.799815433146483
"bysl",0.123224261255419,0.117116701030133,0.036451959941331,0.0873274638062866
"med20",0.119984646878863,0.121846834160172,0.100533607774289,0.14385581385531
"gm20517",0.00659023987768278,0.00408740669736542,0.0014330098693635,0
"usp49",0.00324384237347309,0.00247662463101476,0.0059108625056832,0.00165730667949181
"tomm6",0.206945863800694,0.155942131810783,0.134856232600186,0.121927027920121
"tomm6os",0.00252875189450176,0.00123411044817702,0,0
"frs3",0,0,0.00310095866733821,0
"tfeb",0.0838337329558959,0.120791081482074,0.0415894766219565,0.197603202050931
"foxp4",0.0869724802114803,0.0968767323403563,0.351456715625446,0.153350694787878
"a530064d06rik",0.00290945192662265,0.00145377843362497,0.00400194071381245,0.0992416960481796
"trem1",0,0.00126349773875809,0,0.00290900263251932
"trem3",0,0.00185690167941543,0.00195206926798763,0.0114930900856018
"treml4",0,0.00148987084293057,0.0140826033969973,0.0176396360514403
"treml2",0.0104718852045844,0.0393195312246168,0.00902659631903618,0.152038119185643
"b430306n03rik",0.00497346403396191,0.0144916600472809,0.00957249084896182,0.100518007769208
"trem2",0.0123495614902261,0.0221793439977981,0.0231116154226111,0.0209435402219471
"nfya",0.0546520977787835,0.0417960562520142,0.21816478819118,0.0860786077152471
"oard1",0.302888431025099,0.331049394213322,0.173255577990357,0.241666438359862
"apobec2",0.0923404199225067,0.00219342145078939,0.000977497708653496,0.00323057842905456
"unc5cl",0.0773717893185709,0.00918596652011,0.00139830595696674,0.0613340014330186
"mocs1",0.0330741153225596,0.0256942342565324,0.0189369962103475,0.0141331877435608
"rftn1",0.173155756218489,0.138460880832355,0.785280127457043,0.720789346256871
"plcl2",0.0938248458929072,0.0454343136318818,0.147513044664734,0.0480007184256081
"gm7334",0.00781848662856884,0.00313932689484522,0.00138488440656674,0.00788881971160616
"tbc1d5",0.0237285938795898,0.043502654648209,0.039591522748421,0.0232082780013899
"satb1",0.18970233815519,0.679025096957035,0.0816458639945399,0.112449098831827
"gm19585",0.505725289174492,0.543414107351056,0.0266646705130256,0.0176243217931044
"efhb",0,0,0,0
"rab5a",0.309233224802058,0.20177036155739,0.295309737063121,0.340446824324976
"kat2b",0.036730729925562,0.0337578386307868,0.0482147413256974,0.0251169007240755
"sgol1",0.0152306342578407,0.00856008378754092,0.0134244562802521,0.00312296259986448
"pot1b",0.0309629459150886,0.0327724242670947,0.120841895509783,0.031136037720726
"adgre4",0,0.00165318432795452,0.0142769178911291,0.0115342657730267
"zfp119a",0.0231777100945121,0.0166911613839741,0.0231946607035261,0.0280331595212776
"zfp959",0.0451251153319859,0.0354375742016783,0.0333656839454511,0.0536106089202906
"zfp119b",0.0120476831868772,0.0111708083285207,0.0251252624120606,0.0471740592588936
"ebi3",0.0440787636130831,0.00930511015747924,0.308684769710547,0.0809561201499358
"ccdc94",0.047068770856108,0.0326571422950149,0.0422989494489802,0.036889229520753
"stap2",0.000665647994262469,0.00128573381749999,0.251225196688774,0
"mpnd",0.27474420593159,0.269371171524755,0.374943113512564,0.615551042565384
"sh3gl1",0.221076697903588,0.178064282165737,0.125688041272226,0.293852847258713
"chaf1a",0.0880843355212319,0.0244512683674546,0.0159365579496412,0.0215862388355459
"ubxn6",0.339046182444641,0.298769897174681,0.310381546611858,0.473329031324644
"hdgfrp2",0.166434832510288,0.159083834210777,0.121072584616881,0.220603505563829
"lrg1",0,0.00226561869566234,0,0
"sema6b",0,0.00305457235985432,0,0.0020561277903514
"tnfaip8l1",0.0568107970883924,0.0111929099795338,0.0183701028921766,0.00688781243925119
"mydgf",0.505732977116774,0.45365471323095,0.341972945143178,0.75052435904862
"dpp9",0.142631386265296,0.10553609600543,0.0894015998475892,0.124659681464909
"fem1a",0.0557309896209247,0.0595837543366976,0.0338016188801664,0.0830296995861373
"ticam1",0.0387044782594907,0.0488767575414325,0.0733050889235267,0.0743523296492883
"plin3",0.105728563626811,0.048800226331372,0.307746637536475,0.303205177476211
"uhrf1",0.085331897969036,0.0229436915000171,0.0451420509913726,0.013698715878356
"kdm4b",0.0292538096978688,0.0278240588052056,0.0247041508257085,0.0477233298999034
"ptprs",0.117394457087772,0.0155958446291673,0.077288891958785,0.433505534979843
"safb2",0.267813201399408,0.263553015027036,0.29867070397338,0.373089737425459
"safb",0.191501328610212,0.201550190052212,0.190849802879815,0.236574466045503
"x2410015m20rik",1.02256214972108,0.976213433672785,0.732527223065643,1.20578799651313
"rpl36",3.11663575429513,3.09305370018282,2.61875495401762,2.80668200076438
"lonp1",0.0988062993413313,0.0953022969707002,0.0363877824091891,0.099792849614962
"ranbp3",0.153336039501073,0.16874746444778,0.130218046606531,0.307367667229745
"vmac",0.0214265835824609,0.0280417538152105,0.00484105450633821,0.129017300985178
"ndufa11",1.03789225652637,0.799307779568805,0.85714553242838,1.04613150067267
"nrtn",0,0,0.00422907126829601,0.00431957872677836
"dus3l",0.10037752683598,0.0852836689223709,0.0894582004266556,0.0941384931196437
"rfx2",0.00364330448215462,0.00766810118887718,0,0.0242769007983711
"x1700061g19rik",0.000727512834091006,0,0.0205713713471785,0
"mllt1",0.0145128208712398,0.014005504956441,0.0311173324721475,0.0394567386022524
"clpp",0.171163903115495,0.209800822474643,0.0782232639532902,0.206381477667614
"alkbh7",0.136131333436356,0.101882846259589,0.15648052362408,0.171935589660659
"gtf2f1",0.290304437479537,0.274669479777521,0.236356939747477,0.246936768339067
"khsrp",0.0715700726113993,0.0616290374066083,0.0392383965700136,0.0400427522197616
"slc25a23",0,0.00815848738050153,0.0056633575283693,0.0252450689553432
"crb3",0.00473370938767107,0.00325932615245642,0.00121896235975744,0.00149050760262303
"dennd1c",0.205098889742591,0.212868897455775,0.113009976098815,0.1213215337044
"tubb4a",0.00337039591619822,0.00185268236671283,0.00540319908894378,0
"gm11110",0.0755983237286199,0.0378205947204257,0.073243249408867,0.0388439636731396
"tnfsf9",0.0860044052297405,0.0430996020897526,0.203116827209754,0.0293153176231541
"cd70",0.0458641876503205,0.0157571641574236,0.307166594854678,0
"tnfsf14",0.0639782772332232,0.126693629744745,0.00183923832365425,0.00662781411208014
"c3",0.00411065553484504,0.0206062687257481,0.0218986986450539,0.0140113279725227
"gpr108",0.26642082414513,0.214427427920484,0.162581345422412,0.347431646871085
"trip10",0.0254903954493015,0.0510098520798702,0.173969726773854,0.0130314432971202
"vav1",0.276720275885821,0.273893723108835,0.0878250948397147,0.479234793853405
"adgre1",0.00900610324733807,0.0194548174237921,0.0293897343023077,0.0341257602837067
"rpl7a.ps5",0.227340145635184,0.12003773328312,0.14022750390758,0.116573645412487
"fbxl17",0.0402503549346591,0.03409505622887,0.0473563292101187,0.0295942295004031
"fer",0.000727512834091006,0.0114055952647842,0.00179652516570672,0.00198628525450609
"pja2",0.0521079511268807,0.0863906743037172,0.0710189729661827,0.097356089066373
"man2a1",0.153038746068427,0.0703732213182184,0.0720521131808144,0.0729511619792528
"vapa",0.579367744185801,0.655753528835484,0.609442318487915,0.818081620457243
"rab31",0.0116855728900043,0.0258590957847694,0.0804537208416218,0.00591155746935675
"ppp4r1",0.0564294987146761,0.0565628354783069,0.072813748292688,0.0268938806548888
"ralbp1",0.62157849585923,0.584169225373111,0.487960989759656,0.666185647151264
"twsg1",0.0898215373723577,0.0183382749663785,0.0398525777502956,0.0531124758460543
"ankrd12",0.532490401116862,0.398059628226382,0.435883095139052,0.584573097375916
"ndufv2",0.923338043204288,0.65425673670877,0.795686047472897,0.870421995932773
"wash1",0.256297062393072,0.191663145401261,0.45800022402233,0.346599641897138
"ddx11",0.0204609563726203,0.0143073874694419,0.00275285064486971,0.00189194137470325
"rab12",0.0444338159190671,0.0352183657069469,0.131901218985012,0.0414764316245819
"ptprm",0,0.000835001490984807,0,0
"arhgap28",0,0.00033526125556187,0.0656705758218305,0
